total_samples,speed_sps,train_loss,val_loss,lr
3803648,3170.3,0.08449719143111992,0.08222047504163052,8.354368216617147e-05
3903744,3562.8,0.0844614546355384,0.08224828760544774,0.00017405057153411518
4003840,3549.6,0.08459019474208812,0.08228804430709905,0.00024339163818139952
4103936,3538.5,0.08456160966545115,0.08232235330951868,0.0003113353845441679
4204032,3144.5,0.0844126116970311,0.08193767154104702,0.00013482422305490272
4304128,3151.2,0.0841728603024312,0.08176330926921975,7.320408933491135e-05
4404224,3154.9,0.08396558074847511,0.08165805831444782,4.5251182125702775e-05
4504320,3172.1,0.08398923643714631,0.08165695357028971,8.476053816580865e-05
4604416,3152.2,0.08393413095218141,0.08164010537057795,0.00011566230636812085
4704512,3153.2,0.08390337236397102,0.08161442582546907,0.00013483798233765535
4804608,3552.8,0.08385912723401014,0.08165221051310474,0.00021639309351740438
4904704,3157.5,0.08386648070934179,0.08145088200426111,0.0001514546871945174
5004800,3157.7,0.08367576179525736,0.08131702650901484,0.00014487080621290854
5104896,3158.5,0.08354582637548447,0.08122364336254949,0.00012354594336796217
5204992,3195.6,0.08359295709053878,0.08121491434556735,0.0001545043098514734
5305088,3196.4,0.0834679025823198,0.08114342862217497,0.00017271423176345963
5405184,3554.0,0.08342461042163317,0.08115540859991449,0.00023313053823150126
5505280,3156.8,0.08356129334253423,0.08106158526188156,0.00022852553314843668
5605376,3159.4,0.08325750403620703,0.08077463562985517,0.00014014937810145046
5705472,3154.6,0.08303249785509866,0.08063446630311508,0.00010322240183773687
5805568,2270.8,0.08299990238436043,0.08054562166466736,0.00011426075551133808
5905664,3588.8,0.0831210817522405,0.08082148198847966,0.0003013306065994967
6005760,3176.8,0.08300233258844336,0.08050616316126603,0.00020117394224473782
6105856,3163.4,0.08269691581616316,0.08025916282207197,0.0001248417910390072
6205952,3174.2,0.0825548135792203,0.08014708131039007,0.00011779288851146284
6306048,3197.0,0.0824485627739021,0.0800492747912668,0.00010967345950261599
6406144,3172.8,0.08248745512855632,0.08001716776026024,0.00010479373762497496
6506240,3181.5,0.0823635920081907,0.07989292574010204,9.376144883025775e-05
6606336,3160.1,0.08227785638607371,0.07983195355622527,7.023900688427618e-05
6706432,3164.6,0.08220496781341866,0.07976382218985786,7.320020817556926e-05
6806528,3563.0,0.0822034378338348,0.0797924588628663,0.00010058671714725745
6906624,3163.3,0.08212797968741269,0.07974166466117659,0.00011932300730301744
7006720,3166.2,0.08212378967905898,0.079659844067364,0.00012702731423476512
7106816,3165.4,0.0820483274548255,0.0795790027842118,0.00013930716041546856
7206912,3143.7,0.08192143396800741,0.07947387768347611,7.173668979297717e-05
7307008,3169.8,0.08186505750164656,0.07942302565476453,9.8743342626977e-05
7407104,3167.2,0.08184574304334342,0.07938845675953386,8.009148139233129e-05
7507200,3179.2,0.08181687808402664,0.0793639848711124,0.00010396828389463063
7607296,3165.1,0.08175963443487197,0.07929165801950704,9.034453902008822e-05
7707392,3167.4,0.08165936147236763,0.07921684011030328,6.89067325552648e-05
7807488,3163.8,0.08164231698302661,0.07911547465658501,4.346509324852013e-05
7907584,3563.8,0.08148752617866487,0.07917309705538061,9.151942747871873e-05
8007680,3178.4,0.08162860265549492,0.07904861148066039,7.001252225025624e-05
8107776,3159.6,0.0814498787188469,0.07899500821052315,4.7133881330920256e-05
8207872,3161.3,0.08148493596812344,0.07897844495748785,4.370843032249687e-05
8307968,3156.1,0.08134405755097299,0.07895253095560592,6.353811978734064e-05
8408064,3209.1,0.08132234427249035,0.07893490768078165,8.348128759372213e-05
8508160,2909.3,0.08140960509133766,0.07890437128727511,0.00014334891477899803
8608256,3569.0,0.08137509779399618,0.078997601055398,0.00017225387811831898
8708352,3163.1,0.08134049422981794,0.07881395149544547,0.00010783487803480273
8808448,3165.9,0.08124783842841073,0.07872416227794232,0.00011760043924274833
